ids,Station_Prox,bedrooms_model,bathrooms_model,compass,borough_name,propertySubType,tenure.tenureType,tenure.yearsRemainingOnLease,address.outcode,address.incode,location.latitude,location.longitude,analyticsProperty.added,analyticsProperty.auctionOnly,analyticsProperty.minSizeFt,analyticsProperty.maxSizeFt,prices.pricePerSqFt,analyticsProperty.ownership,analyticsProperty.preOwned,analyticsProperty.priceQualifier,analyticsProperty.soldSTC,Price
124043165,0.1,1.0,,SM,Sutton,Flat,LEASEHOLD,,SM5,2HG,51.37016,-0.16657,20220617,True,,,,Non-shared ownership,Resale,Guide Price,False,60000.0
124043207,0.3,2.0,1.0,SM,Sutton,Terraced,FREEHOLD,,SM5,2DT,51.37255,-0.170194,20220617,False,,,,Non-shared ownership,Resale,None,False,395000.0
124043234,0.6,1.0,,N,Barnet,Flat,LEASEHOLD,,N12,0AU,51.60464,-0.17563,20220617,True,,,,Non-shared ownership,Resale,Guide Price,False,125000.0
124044095,0.3,1.0,1.0,SW,Merton,Flat,SHARE_OF_FREEHOLD,,SW19,2DX,51.416961,-0.172812,20220617,False,,,,Non-shared ownership,Resale,None,False,425000.0
124044779,0.7,4.0,2.0,N,Barnet,Semi-Detached,FREEHOLD,,N20,0JP,51.625596,-0.164532,20220617,False,,,,Non-shared ownership,Resale,None,False,1250000.0
124044971,0.7,5.0,3.0,SM,Sutton,Semi-Detached,FREEHOLD,,SM3,8NF,51.369469,-0.221338,20220617,False,,,,Non-shared ownership,Resale,Offers in Excess of,False,850000.0
124045847,0.2,3.0,2.0,EN,Barnet,Apartment,SHARE_OF_FREEHOLD,,EN5,1SA,51.647072,-0.177668,20220617,False,,,,Non-shared ownership,Resale,None,False,595000.0
124045970,0.7,3.0,2.0,EN,Barnet,Penthouse,SHARE_OF_FREEHOLD,,EN5,5QH,51.657981,-0.182743,20220617,False,,,,Non-shared ownership,Resale,Offers in Excess of,False,750000.0
124046135,0.4,2.0,1.0,SW,Merton,Apartment,LEASEHOLD,,SW19,2PG,51.413143,-0.180125,20220617,False,,,,Non-shared ownership,Resale,None,False,375000.0
124046807,0.4,2.0,1.0,KT,Sutton,Semi-Detached,FREEHOLD,,KT4,8AT,51.384254,-0.238647,20220617,False,,,,Non-shared ownership,Resale,None,False,480000.0
124047452,0.3,3.0,2.0,N,Barnet,Apartment,LEASEHOLD,,N2,9AS,51.59181,-0.1656,20220617,False,1103.0,1103.0,£507.71 per sq. ft.,Non-shared ownership,Resale,None,False,560000.0
124047524,0.3,2.0,2.0,SM,Sutton,Apartment,LEASEHOLD,,SM2,6LJ,51.35769,-0.19588,20220617,False,,,,Non-shared ownership,Resale,None,False,375000.0
124047866,0.1,2.0,1.0,SM,Sutton,Flat,LEASEHOLD,,SM1,4RA,51.36127,-0.191753,20220617,False,688.0,688.0,£654.07 per sq. ft.,Shared ownership,New Home,None,False,450000.0
124048037,0.5,2.0,1.0,N,Barnet,Apartment,LEASEHOLD,,N12,9UL,51.61558,-0.17374,20220617,False,,,,Non-shared ownership,Resale,None,False,285000.0
124048469,0.6,4.0,1.0,SM,Sutton,Terraced,FREEHOLD,,SM1,3SA,51.37131,-0.183538,20220617,False,,,,Non-shared ownership,Resale,Guide Price,False,535000.0
124049243,0.2,1.0,,SM,Sutton,Apartment,,,SM6,7AX,51.37829,-0.15777,20220617,False,,,,Shared ownership,New Home,None,False,334995.0
124049246,0.2,1.0,,SM,Sutton,Apartment,,,SM6,7AX,51.37829,-0.15777,20220617,False,,,,Shared ownership,New Home,None,False,333995.0
124049873,0.2,2.0,2.0,NW,Barnet,Apartment,LEASEHOLD,,NW4,3RR,51.584526,-0.231538,20220617,False,,,,Non-shared ownership,Resale,Offers in Excess of,False,565000.0
124050968,0.3,4.0,1.0,NW,Barnet,Terraced,FREEHOLD,,NW9,7ET,51.581834,-0.246482,20220618,False,,,,Non-shared ownership,Resale,Offers in Excess of,False,700000.0
124053935,0.1,3.0,1.0,SW,Merton,Semi-Detached,FREEHOLD,,SW19,3AD,51.414413,-0.194086,20220618,False,,,,Non-shared ownership,Resale,None,False,1000000.0
124054322,0.4,5.0,3.0,N,Barnet,Detached,FREEHOLD,,N12,7HA,51.62268,-0.188983,20220618,False,,,,Non-shared ownership,Resale,Guide Price,False,1500000.0
124055657,0.7,4.0,3.0,N,Barnet,Semi-Detached,FREEHOLD,,N14,7LX,51.625846,-0.140312,20220618,False,,,,Non-shared ownership,Resale,None,False,885000.0
124059467,0.6,4.0,2.0,SM,Sutton,Semi-Detached,FREEHOLD,,SM5,4PW,51.352494,-0.158273,20220618,False,,,,Non-shared ownership,Resale,Guide Price,False,850000.0
124059572,0.6,3.0,1.0,SW,Merton,End of Terrace,FREEHOLD,,SW20,9HU,51.401302,-0.229491,20220618,False,1109.0,1109.0,£991.88 per sq. ft.,Non-shared ownership,Resale,None,False,1100000.0
124059575,0.5,3.0,1.0,SW,Merton,Terraced,FREEHOLD,,SW20,9HU,51.40159,-0.22936,20220618,False,1099.0,1099.0,£705.19 per sq. ft.,Non-shared ownership,Resale,None,False,775000.0
124059779,0.1,3.0,,EN,Barnet,Terraced,FREEHOLD,,EN5,2EP,51.65004,-0.19785,20220618,False,,,,Non-shared ownership,Resale,Offers in Excess of,False,950000.0
124060697,0.7,3.0,2.0,SM,Sutton,Terraced,FREEHOLD,,SM5,1PG,51.381751,-0.169587,20220618,False,,,,Non-shared ownership,Resale,None,False,500000.0
124063607,0.1,1.0,1.0,NW,Barnet,Apartment,LEASEHOLD,,NW9,5HU,51.595488,-0.248222,20220618,False,,,,Shared ownership,New Home,None,False,131250.0
124063685,0.6,2.0,1.0,SM,Sutton,Terraced,FREEHOLD,,SM6,9EA,51.358882,-0.136884,20220618,False,,,,Non-shared ownership,Resale,Guide Price,False,475000.0
124063712,0.2,2.0,1.0,SW,Merton,Flat,SHARE_OF_FREEHOLD,,SW19,2BX,51.420619,-0.176848,20220618,False,,,,Non-shared ownership,Resale,None,False,525000.0
124064132,0.7,5.0,2.0,SW,Merton,Semi-Detached,FREEHOLD,,SW16,5QF,51.407542,-0.136837,20220618,False,,,,Non-shared ownership,Resale,None,False,750000.0
124064678,0.8,2.0,1.0,SM,Merton,Terraced,FREEHOLD,,SM4,4NW,51.38835,-0.22638,20220618,False,,,,Non-shared ownership,Resale,None,False,450000.0
124064684,0.8,2.0,1.0,SM,Merton,Terraced,FREEHOLD,,SM4,4NW,51.38835,-0.22638,20220618,False,,,,Shared ownership,Resale,Guide Price,False,297500.0
124064696,0.4,2.0,1.0,EN,Barnet,Bungalow,FREEHOLD,,EN4,9DU,51.652214,-0.15773,20220618,False,,,,Non-shared ownership,Resale,Offers in Excess of,False,550000.0
124064816,0.7,,,,Sutton,,,,,,,,,,,,,,,,,1250000.0
124065002,0.4,4.0,2.0,SW,Merton,Terraced,FREEHOLD,,SW19,2QS,51.41204,-0.180478,20220618,False,,,,Non-shared ownership,Resale,None,True,675000.0
124065212,0.2,3.0,1.0,KT,Merton,Semi-Detached,FREEHOLD,,KT3,6JE,51.39604,-0.23612,20220618,False,,,,Non-shared ownership,Resale,Guide Price,False,800000.0
124065215,0.4,3.0,1.0,N,Barnet,Semi-Detached,FREEHOLD,,N14,5RH,51.63273,-0.13736,20220618,False,,,,Non-shared ownership,Resale,None,False,850000.0
124069055,0.2,2.0,,NW,Barnet,Apartment,,,NW9,7DL,51.57734,-0.24282,20220618,False,,,,Non-shared ownership,New Home,None,False,530000.0
124073000,0.5,3.0,1.0,SM,Sutton,End of Terrace,FREEHOLD,,SM6,8PN,51.361584,-0.123897,20220619,False,,,,Non-shared ownership,Resale,Offers Over,False,575000.0
124073099,0.3,2.0,2.0,NW,Barnet,Detached,,,NW9,5FY,51.596153,-0.242297,20220619,False,,,,Non-shared ownership,Resale,Guide Price,False,525000.0
124073435,0.3,3.0,1.0,SW,Merton,End of Terrace,FREEHOLD,,SW17,9QZ,51.419857,-0.152724,20220619,False,,,,Non-shared ownership,Resale,None,False,625000.0
124079441,1.0,,,,Barnet,,,,,,,,,,,,,,,,,570000.0
124091858,0.0,3.0,1.0,N,Barnet,Terraced,FREEHOLD,,N17,9YH,51.60137,-0.05562,20220620,False,1179.0,1179.0,£466.50 per sq. ft.,Non-shared ownership,Resale,Guide Price,False,550000.0
124092530,0.4,,,,Barnet,,,,,,,,,,,,,,,,,429950.0
49316541,0.1,,,EC,,Parking,,,EC2Y,9AP,51.519817,-0.09055,20170711,False,,,,Non-shared ownership,Resale,Guide Price,False,50000.0
64820526,0.2,1.0,1.0,SM,Sutton,Apartment,LEASEHOLD,,SM2,6BQ,51.341429,-0.201868,20190903,False,,,,Non-shared ownership,Resale,None,False,139950.0
66029791,0.3,2.0,2.0,SW,Merton,Flat,SHARE_OF_FREEHOLD,,SW19,7PB,51.423437,-0.211404,20180628,False,,,,Non-shared ownership,Resale,Guide Price,False,975000.0
66298275,0.1,2.0,,EC,,Flat,LEASEHOLD,,EC3A,7AU,51.5166,-0.080777,20191109,False,,,,Non-shared ownership,New Home,None,False,1800000.0
67642911,0.1,1.0,,SM,Sutton,Flat,LEASEHOLD,,SM2,5LP,51.357669,-0.190645,20200115,False,,,,Non-shared ownership,Resale,None,False,115000.0
68660475,0.2,2.0,1.0,SW,Wandsworth,Apartment,LEASEHOLD,,SW8,4DL,51.477398,-0.142462,20200226,False,,,,Non-shared ownership,Resale,Guide Price,False,425000.0
68681436,0.2,1.0,1.0,SM,Sutton,Retirement Property,,,SM2,5EY,51.356831,-0.188291,20200227,False,,,,Non-shared ownership,Resale,None,False,165000.0
69571818,0.1,3.0,,EC,,Flat,LEASEHOLD,,EC3A,7AU,51.516738,-0.08093,20200409,False,,,,Non-shared ownership,New Home,None,False,3820000.0
70000949,0.3,2.0,2.0,SW,Wandsworth,Flat,LEASEHOLD,,SW11,8BF,51.482204,-0.137542,20171108,False,856.0,856.0,£1512.85 per sq. ft.,Non-shared ownership,New Home,Guide Price,False,1295000.0
71112525,0.2,3.0,2.0,EC,,Apartment,LEASEHOLD,,EC2Y,8DD,51.52051,-0.09294,20200612,False,,,,Non-shared ownership,Resale,None,False,1575000.0
71750719,0.3,1.0,1.0,SM,Sutton,Maisonette,LEASEHOLD,991.0,SM1,2NX,51.37091,-0.20405,20190517,False,,,,Non-shared ownership,Resale,None,False,250000.0
72753798,0.2,1.0,1.0,SW,Merton,Flat,,,SW20,8DA,51.409893,-0.210425,20200825,False,,,,Non-shared ownership,Resale,None,False,444950.0
73134275,0.6,4.0,4.0,NW,Barnet,Apartment,SHARE_OF_FREEHOLD,,NW3,7TH,51.563679,-0.19347,20180511,False,3298.0,3298.0,£1500.91 per sq. ft.,Non-shared ownership,Resale,None,False,4950000.0
74504326,0.1,1.0,1.0,EC,,Apartment,LEASEHOLD,,EC2M,4JY,51.516907,-0.080664,20191003,False,652.0,652.0,£2032.21 per sq. ft.,Non-shared ownership,New Home,Guide Price,False,1325000.0
74504332,0.1,2.0,2.0,EC,,Apartment,LEASEHOLD,,EC2M,4JY,51.516907,-0.080664,20191003,False,934.0,934.0,£1927.19 per sq. ft.,Non-shared ownership,New Home,Guide Price,False,1800000.0
76134240,0.1,1.0,1.0,EC,,Flat,LEASEHOLD,,EC3A,7AU,51.516738,-0.08093,20201211,False,,,,Non-shared ownership,New Home,None,False,1300000.0
76183800,0.2,4.0,3.0,EC,,Terraced,LEASEHOLD,,EC2Y,5BN,51.517726,-0.093962,20201214,False,,,,Non-shared ownership,Resale,Offers in Excess of,False,2500000.0
77587243,0.9,1.0,1.0,SM,Sutton,Apartment,LEASEHOLD,,SM3,8HH,51.369278,-0.229346,20200219,False,,,,Non-shared ownership,Resale,None,False,135000.0
77951019,0.6,,,,Sutton,,,,,,,,,,,,,,,,,170000.0
78215589,0.4,,1.0,SM,Sutton,Flat,LEASEHOLD,,SM1,2TP,51.361756,-0.200745,20210223,False,,,,Non-shared ownership,Resale,Guide Price,False,175000.0
78900912,0.5,2.0,1.0,CR,Sutton,Maisonette,LEASEHOLD,,CR4,4JU,51.38417,-0.15998,20210318,True,,,,Non-shared ownership,Resale,Guide Price,False,270000.0
79772598,0.1,2.0,2.0,EC,,Apartment,SHARE_OF_FREEHOLD,,EC4V,3PS,51.510623,-0.09615,20210420,False,,,,Non-shared ownership,Resale,None,False,1250000.0
79840812,0.3,1.0,1.0,SW,Merton,Flat,LEASEHOLD,99.0,SW20,9DS,51.406056,-0.232907,20210424,False,,,,Non-shared ownership,Resale,None,False,325000.0
80180424,0.1,1.0,1.0,EC,,Apartment,LEASEHOLD,,EC1N,2JT,51.51737,-0.11008,20210511,False,,,,Non-shared ownership,Resale,None,False,999950.0
81574671,0.4,3.0,1.0,SW,Merton,Flat,SHARE_OF_FREEHOLD,,SW20,8QA,51.414195,-0.220236,20210824,False,838.0,838.0,£596.66 per sq. ft.,Non-shared ownership,Resale,None,False,500000.0
81580752,0.1,1.0,1.0,SM,Sutton,Flat,LEASEHOLD,,SM2,5LP,51.35767,-0.19077,20210824,False,,,,Non-shared ownership,Resale,None,False,165000.0
82149408,1.3,1.0,1.0,SW,Wandsworth,Flat,LEASEHOLD,,SW15,4AB,51.448165,-0.239114,20211021,False,505.0,505.0,£693.07 per sq. ft.,Non-shared ownership,Resale,None,False,350000.0
82168029,0.1,2.0,2.0,EC,,Apartment,LEASEHOLD,,EC1N,2JT,51.51737,-0.11008,20211021,False,,,,Non-shared ownership,Resale,None,False,1595000.0
82267581,0.1,2.0,2.0,EC,,Flat,LEASEHOLD,,EC2Y,9AP,51.519342,-0.089223,20211028,False,911.0,911.0,£1536.77 per sq. ft.,Non-shared ownership,Resale,None,False,1400000.0
82741329,1.0,2.0,1.0,SM,Sutton,Apartment,LEASEHOLD,,SM3,8JE,51.369428,-0.228753,20211130,False,,,,Non-shared ownership,Resale,Offers in Excess of,False,335000.0
82858263,0.1,2.0,1.0,SW,Merton,Flat,LEASEHOLD,,SW19,8HA,51.427676,-0.189305,20211206,False,666.0,666.0,£863.36 per sq. ft.,Non-shared ownership,Resale,None,False,575000.0
82874901,0.5,,,NW,Barnet,Semi-Detached,FREEHOLD,,NW4,4SG,51.58801,-0.236599,20211207,False,,,,Non-shared ownership,Resale,None,False,699950.0
82881135,0.3,3.0,,CR,Merton,Terraced,,,CR4,3QP,51.406883,-0.176936,20211207,False,,,,Non-shared ownership,Resale,Offers in Excess of,False,450000.0
83295916,0.1,1.0,1.0,SM,Sutton,Apartment,LEASEHOLD,116.0,SM6,0AP,51.361043,-0.150061,20200810,False,410.0,410.0,£560.98 per sq. ft.,Non-shared ownership,Resale,None,False,230000.0
83588571,0.2,2.0,1.0,SW,Merton,Apartment,LEASEHOLD,,SW18,4RQ,51.440682,-0.190691,20220127,False,,,,Non-shared ownership,New Home,None,False,650000.0
83589009,0.2,2.0,2.0,SW,Merton,Apartment,LEASEHOLD,,SW18,4RQ,51.440682,-0.190691,20220127,False,,,,Non-shared ownership,New Home,None,False,675000.0
83593887,0.4,1.0,1.0,SM,Sutton,Apartment,LEASEHOLD,,SM6,0TQ,51.35334,-0.14958,20220127,False,,,,Non-shared ownership,Resale,None,False,215000.0
83595024,0.2,2.0,1.0,SM,Sutton,Flat,LEASEHOLD,,SM6,0HD,51.358216,-0.153624,20220127,False,,,,Non-shared ownership,Resale,None,False,240000.0
83599368,0.2,4.0,2.0,SW,Merton,End of Terrace,FREEHOLD,,SW19,1LN,51.416085,-0.200517,20220127,False,,,,Non-shared ownership,Resale,Guide Price,False,1125000.0
83612736,0.1,1.0,1.0,EC,,Apartment,,,EC3A,7AB,51.517009,-0.080538,20220127,False,,,,Non-shared ownership,New Home,None,False,1350000.0
83635137,0.5,1.0,1.0,SM,Sutton,Flat,LEASEHOLD,,SM2,5RQ,51.35226,-0.19262,20220128,False,,,,Non-shared ownership,Resale,None,False,220000.0
83635287,0.5,2.0,1.0,CR,Merton,Flat,SHARE_OF_FREEHOLD,,CR4,2EY,51.416342,-0.149849,20220128,False,716.0,716.0,£579.61 per sq. ft.,Non-shared ownership,Resale,None,False,415000.0
83860303,0.2,4.0,2.0,CR,Merton,End of Terrace,FREEHOLD,,CR4,3LA,51.41739,-0.16224,20200821,False,,,,Non-shared ownership,Resale,Offers in Excess of,False,800000.0
84026106,0.3,1.0,1.0,SW,Merton,Apartment,LEASEHOLD,,SW19,2DA,51.421848,-0.176562,20220222,False,,,,Non-shared ownership,Resale,None,False,425000.0
84037137,0.3,4.0,,SM,Sutton,Terraced,FREEHOLD,,SM1,3EY,51.378674,-0.191229,20220222,False,,,,Non-shared ownership,Resale,Offers in Excess of,False,460000.0
84706125,0.9,1.0,1.0,N,Barnet,Flat,LEASEHOLD,,N10,2SH,51.600676,-0.146794,20220419,False,,,,Non-shared ownership,Resale,None,False,245000.0
84706674,0.3,4.0,2.0,SW,Merton,House,FREEHOLD,,SW20,0LW,51.413146,-0.231806,20220419,False,,,,Non-shared ownership,Resale,None,False,1250000.0
84710913,0.3,1.0,1.0,SM,Sutton,Ground Maisonette,SHARE_OF_FREEHOLD,,SM6,9AX,51.358123,-0.14452,20220419,False,,,,Non-shared ownership,Resale,None,False,300000.0
84717219,0.2,2.0,2.0,SW,Merton,Apartment,LEASEHOLD,,SW18,4RQ,51.440682,-0.190691,20220419,False,,,,Non-shared ownership,New Home,None,False,690000.0
84723852,0.7,5.0,3.0,SW,Merton,Semi-Detached,FREEHOLD,,SW19,5BN,51.431,-0.214724,20220427,False,,,,Non-shared ownership,Resale,Guide Price,False,2399500.0
84743016,0.4,4.0,2.0,SW,Merton,End of Terrace,FREEHOLD,,SW19,3JG,51.408649,-0.203546,20220427,False,,,,Non-shared ownership,Resale,Guide Price,False,1795000.0
84755016,0.1,,,,Merton,,,,,,,,,,,,,,,,,775000.0
84756072,0.4,,,,Merton,,,,,,,,,,,,,,,,,425000.0
84761253,0.2,2.0,,SW,Wandsworth,Flat,SHARE_OF_FREEHOLD,,SW18,2HG,51.458318,-0.184114,20220427,False,550.0,550.0,£881.82 per sq. ft.,Non-shared ownership,Resale,None,False,485000.0
84787572,0.5,,,,Wandsworth,,,,,,,,,,,,,,,,,475000.0
84791763,0.5,4.0,2.0,CR,Sutton,Detached,FREEHOLD,,CR0,4QX,51.365113,-0.127139,20220427,False,,,,Non-shared ownership,Resale,Offers in Excess of,False,800000.0
84794178,0.3,2.0,2.0,EN,Barnet,Flat,LEASEHOLD,,EN5,1NB,51.64485,-0.17662,20220427,False,,,,Non-shared ownership,Resale,None,False,435000.0
84846795,0.5,2.0,1.0,SM,Sutton,Flat,SHARE_OF_FREEHOLD,,SM2,5SJ,51.352661,-0.192011,20220427,False,,,,Non-shared ownership,Resale,Guide Price,False,300000.0
84860040,1.4,5.0,4.0,EN,Barnet,Detached,FREEHOLD,,EN5,3DT,51.647937,-0.228312,20220427,False,,,,Non-shared ownership,Resale,Offers in Excess of,False,2400000.0
84876813,1.1,4.0,1.0,CR,Sutton,Detached,FREEHOLD,,CR8,3QW,51.345851,-0.13589,20220427,False,,,,Non-shared ownership,Resale,Guide Price,False,699950.0
84913830,0.2,2.0,1.0,SM,Sutton,Flat,LEASEHOLD,120.0,SM6,7BF,51.377604,-0.158749,20220428,False,,,,Non-shared ownership,Resale,None,False,320000.0
84922413,0.5,6.0,4.0,SW,Merton,Detached,FREEHOLD,,SW20,0RY,51.416759,-0.229526,20220428,False,,,,Non-shared ownership,Resale,Guide Price,False,2495000.0
84948975,0.7,4.0,2.0,SM,Sutton,End of Terrace,FREEHOLD,,SM6,7LY,51.371102,-0.132688,20220428,False,,,,Non-shared ownership,Resale,Guide Price,False,550000.0
84949626,0.2,2.0,1.0,KT,Merton,Terraced,FREEHOLD,,KT3,6LX,51.39442,-0.23575,20220428,False,,,,Non-shared ownership,Resale,Guide Price,False,570000.0
84955425,0.4,3.0,1.0,SW,Merton,Terraced,FREEHOLD,,SW19,8NL,51.423893,-0.198906,20220428,False,,,,Non-shared ownership,Resale,None,False,735000.0
85014369,0.7,2.0,1.0,SW,Merton,Flat,LEASEHOLD,,SW20,9NH,51.393416,-0.224865,20220428,False,560.0,560.0,£553.57 per sq. ft.,Non-shared ownership,Resale,None,False,310000.0
85054473,0.4,4.0,3.0,SW,Merton,House,FREEHOLD,,SW19,7LJ,51.427722,-0.200634,20220429,False,1844.0,1844.0,£894.79 per sq. ft.,Non-shared ownership,Resale,Guide Price,False,1650000.0
85057875,0.3,3.0,1.0,SW,Wandsworth,Maisonette,LEASEHOLD,,SW8,4HW,51.47391,-0.13693,20220429,True,,,,Non-shared ownership,Resale,Guide Price,False,380000.0
85059378,0.1,1.0,1.0,SM,Sutton,Retirement Property,LEASEHOLD,250.0,SM6,7AN,51.37898,-0.15573,20220429,False,639.0,639.0,£475.74 per sq. ft.,Non-shared ownership,New Home,From,False,304000.0
85060485,0.1,1.0,1.0,SM,Sutton,Retirement Property,LEASEHOLD,250.0,SM6,7AN,51.37898,-0.15573,20220429,False,659.0,659.0,£475.72 per sq. ft.,Non-shared ownership,New Home,From,False,313500.0
85061349,0.1,2.0,1.0,SM,Sutton,Retirement Property,LEASEHOLD,250.0,SM6,7AN,51.37898,-0.15573,20220429,False,788.0,788.0,£494.29 per sq. ft.,Non-shared ownership,New Home,From,False,389500.0
85061796,0.1,2.0,2.0,SM,Sutton,Retirement Property,LEASEHOLD,250.0,SM6,7AN,51.37898,-0.15573,20220429,False,1016.0,1016.0,£458.17 per sq. ft.,Non-shared ownership,New Home,From,False,465500.0
85062237,0.1,2.0,2.0,SM,Sutton,Retirement Property,LEASEHOLD,250.0,SM6,7AN,51.37898,-0.15573,20220429,False,1016.0,1016.0,£467.52 per sq. ft.,Non-shared ownership,New Home,From,False,475000.0
85063134,0.1,2.0,2.0,SM,Sutton,Retirement Property,LEASEHOLD,250.0,SM6,7AN,51.37898,-0.15573,20220429,False,1037.0,1037.0,£467.21 per sq. ft.,Non-shared ownership,New Home,From,False,484500.0
85063590,0.8,3.0,2.0,SM,Sutton,Semi-Detached,,,SM3,9LS,51.37998,-0.21432,20220429,False,,,,Non-shared ownership,Resale,Offers in Excess of,False,650000.0
85073184,0.5,3.0,2.0,SM,Sutton,End of Terrace,FREEHOLD,,SM3,9RX,51.37116,-0.2138,20220429,False,,,,Non-shared ownership,Resale,None,True,510000.0
85080615,0.4,1.0,1.0,SW,Merton,Ground Flat,LEASEHOLD,,SW20,8QA,51.41433,-0.22017,20220429,False,,,,Non-shared ownership,Resale,Offers in Excess of,False,475000.0
85088688,0.1,1.0,1.0,SM,Sutton,Flat,,,SM6,0DE,51.361969,-0.150353,20220429,False,,,,Shared ownership,Resale,Offers in Excess of,False,310000.0
85094463,0.2,3.0,1.0,SW,Merton,House,FREEHOLD,,SW19,8PR,51.422619,-0.192035,20220429,False,,,,Non-shared ownership,Resale,None,False,850000.0
85096869,0.1,2.0,1.0,SM,Sutton,Flat,LEASEHOLD,,SM1,4RA,51.36127,-0.191753,20220429,False,530.0,530.0,£622.64 per sq. ft.,Non-shared ownership,Resale,None,False,330000.0
85108416,0.6,3.0,1.0,CR,Merton,Terraced,FREEHOLD,,CR4,3AH,51.405796,-0.168412,20220503,False,,,,Non-shared ownership,Resale,None,False,420000.0
85108899,0.6,6.0,2.0,SW,Merton,Maisonette,LEASEHOLD,,SW16,5HX,51.410993,-0.140338,20220503,False,,,,Non-shared ownership,Resale,Offers in Excess of,False,625000.0
85109919,0.5,3.0,2.0,CR,Merton,Semi-Detached,FREEHOLD,,CR4,3EY,51.40926,-0.175295,20220503,False,1006.0,1006.0,£571.57 per sq. ft.,Non-shared ownership,Resale,None,False,575000.0
85117014,0.1,2.0,,SW,Merton,Flat,LEASEHOLD,,SW20,8BU,51.408577,-0.215064,20220503,False,,,,Non-shared ownership,Resale,None,False,510000.0
85117890,0.2,3.0,,CR,Merton,Terraced,FREEHOLD,,CR4,4LS,51.397247,-0.167278,20220503,False,,,,Non-shared ownership,Resale,None,False,500000.0
85118180,0.3,2.0,1.0,SW,Wandsworth,Apartment,LEASEHOLD,,SW11,7BP,51.481562,-0.135012,20190925,False,,,,Non-shared ownership,Resale,None,False,950000.0
85131789,0.3,2.0,1.0,SW,Merton,Flat,LEASEHOLD,,SW19,1QN,51.418597,-0.201521,20220505,False,,,,Non-shared ownership,Resale,None,False,439950.0
85134459,0.2,4.0,2.0,SW,Merton,End of Terrace,FREEHOLD,,SW19,3SJ,51.416183,-0.203659,20220505,False,,,,Non-shared ownership,Resale,Guide Price,False,1195000.0
85136061,0.1,1.0,1.0,SW,Merton,Apartment,SHARE_OF_FREEHOLD,,SW20,0TW,51.410072,-0.232602,20220505,False,,,,Non-shared ownership,Resale,None,False,440000.0
85136931,0.6,2.0,1.0,SM,Sutton,Apartment,LEASEHOLD,,SM1,4PY,51.368752,-0.185579,20220505,False,,,,Non-shared ownership,Resale,None,False,279000.0
85148781,0.3,1.0,1.0,SW,Merton,Flat,LEASEHOLD,,SW19,8LR,51.42286,-0.20172,20220505,False,,,,Non-shared ownership,Resale,None,False,430000.0
85149450,0.2,1.0,1.0,SW,Merton,Apartment,LEASEHOLD,,SW19,4DZ,51.419514,-0.209759,20220505,False,,,,Non-shared ownership,Resale,None,False,475000.0
85152816,0.3,3.0,1.0,SM,Sutton,Detached,FREEHOLD,,SM6,0AH,51.363681,-0.152353,20220505,False,,,,Non-shared ownership,Resale,Offers in Region of,False,750000.0
85155663,0.4,2.0,1.0,SM,Sutton,Penthouse,LEASEHOLD,,SM1,1QH,51.36928,-0.19692,20220505,False,,,,Non-shared ownership,Resale,None,False,395000.0
85159524,0.6,2.0,1.0,SW,Merton,Maisonette,LEASEHOLD,,SW20,0AL,51.408691,-0.244667,20220505,False,,,,Non-shared ownership,Resale,None,False,430000.0
85159890,0.6,5.0,2.0,SW,Wandsworth,Terraced,FREEHOLD,,SW18,2PH,51.453417,-0.18089,20220505,False,,,,Non-shared ownership,Resale,Guide Price,False,2350000.0
85161237,0.3,3.0,2.0,SW,Merton,Maisonette,FREEHOLD,,SW19,3NU,51.411849,-0.207314,20220505,False,1442.0,1442.0,£762.83 per sq. ft.,Non-shared ownership,Resale,None,False,1100000.0
85161246,0.1,2.0,1.0,SW,Merton,Flat,FREEHOLD,,SW19,8TT,51.423879,-0.188506,20220505,False,732.0,732.0,£751.37 per sq. ft.,Non-shared ownership,Resale,None,False,550000.0
85162050,0.3,1.0,1.0,SW,Merton,Apartment,LEASEHOLD,,SW20,0PY,51.412664,-0.235652,20220505,False,,,,Non-shared ownership,Resale,None,False,405000.0
85179228,0.6,3.0,1.0,SM,Sutton,Detached,FREEHOLD,,SM6,7LG,51.36859,-0.14614,20220505,True,,,,Non-shared ownership,Resale,Guide Price,False,550000.0
85206384,0.1,4.0,2.0,SW,Merton,House,FREEHOLD,,SW19,3AR,51.413331,-0.198285,20220505,False,,,,Non-shared ownership,Resale,None,False,1395000.0
85209756,0.5,3.0,2.0,SW,Wandsworth,Flat,SHARE_OF_FREEHOLD,,SW12,9HJ,51.436294,-0.14528,20220505,False,,,,Non-shared ownership,Resale,None,False,925000.0
85212678,0.3,2.0,,SM,Sutton,Terraced,FREEHOLD,,SM1,3AA,51.371018,-0.19366,20220505,False,,,,Non-shared ownership,Resale,Guide Price,False,425000.0
85213344,0.4,2.0,2.0,SM,Sutton,Apartment,LEASEHOLD,,SM2,5TF,51.356151,-0.183167,20220505,False,,,,Non-shared ownership,Resale,Guide Price,False,375000.0
85217082,0.2,1.0,1.0,SW,Wandsworth,Flat,LEASEHOLD,,SW11,4LP,51.475597,-0.152218,20220505,False,615.0,615.0,£1008.13 per sq. ft.,Non-shared ownership,Resale,None,False,620000.0
